company_name,country,hall,booth,brands,representatives,source_page_url,source_record_url
BİLGİNOĞLU ENDÜSTRİ MALZ. SAN. TİC. A.Ş.,Türki̇ye,11,1147 - 1146,,"MITUTOYO, VICI VISION",https://www.maktekfuari.com/en/exhibitor-list?page=10,https://www.maktekfuari.com/en/brand/bilginoglu-endustri-malz-san-tic-as
BİLOL METAL İŞLEME MERKEZİ SAN. VE TİC. LTD.ŞTİ.,Türki̇ye,2,217,,"ARKU MASCHINENBAU GMBH, AGATHON AG, BRUDERER AG, IMEAS spa, NOBAG Nobs Engineering AG, PEMTec SNC, PERO AG, Di.Gi.Emme S.R.L., Martin Walter Ultraschalltechnik AG, Oti Presse, MITEC s.a.s. di Viviani Maurizio & C.",https://www.maktekfuari.com/en/exhibitor-list?page=10,https://www.maktekfuari.com/en/brand/bilol-metal-isleme-merkezi-san-ve-tic-ltdsti
BİMAKSAN CNC TAKIM TEZGAHLARI .SAN VE TİC. LTD. ŞTİ.,Türki̇ye,8,804,,,https://www.maktekfuari.com/en/exhibitor-list?page=10,https://www.maktekfuari.com/en/brand/bimaksan-cnc-takim-tezgahlari-san-ve-tic-ltd-sti
BLASER SWİSSLUBE,Switzerland,11,1152,,,https://www.maktekfuari.com/en/exhibitor-list?page=10,https://www.maktekfuari.com/en/brand/blaser-swisslube
BLM GROUP,Italy,2,210,,,https://www.maktekfuari.com/en/exhibitor-list?page=10,https://www.maktekfuari.com/en/brand/blm-group-1
Blue Photon Technology & Workholding Systems LLC,United States,11,1174A,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/blue-photon-technology-workholding-systems-llc
BLUM NOVOTEST GMBH,Germany,6,621,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/blum-novotest-gmbh
BMT MAKİNA EKİPMANLARI DANIŞMANLIK LTD ŞTİ.,Türki̇ye,11,1109,,MIRKA SA,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bmt-makina-ekipmanlari-danismanlik-ltd-sti
BOBCAD - CAM,United States,12,1223,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bobcad-cam
BODOR LASER TURKEY MAKİNA TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,41,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bodor-laser-turkey-makina-ticaret-limited-sirketi
BOEHLERİT SERT METAL VE TAKIM SAN. VE TİC. A.Ş.,Türki̇ye,11,1118,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/boehlerit-sert-metal-ve-takim-san-ve-tic-as
BONİTA TURİZM VE İNŞAAT A.Ş.,Türki̇ye,12A,58C,,WHENZHOU SPRING TRADING CO LTD,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bonita-turizm-ve-insaat-as
BOO YOUNG TOOL Republic Of Korea,,12A,23A,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/boo-young-tool
Boomerang Carbide Australia,,12A,58A,,,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/boomerang-carbide
BOOMERANG CARBİDE TURKEY METAL VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,58A,Boomerang Carbide,Boomerang Carbide,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/boomerang-carbide-turkey-metal-ve-ticaret-limited-sirketi
BOR CARBIDE İÇ VE DIŞ TİCARET A.Ş.,Türki̇ye,12A,29,"MA FORD, BORCARBIDE",,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bor-carbide-ic-ve-dis-ticaret-as
BORDIGNON,Italy,1,108,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bordignon
BOĞAZİÇİ ENDÜSTRİYEL YAĞ. KİM. MAD. SAN. VE TİC. A.Ş.,Türki̇ye,12A,27,Veze,Veze,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bogazici-endustriyel-yag-kim-mad-san-ve-tic-as
BOĞAZİÇİ YAZILIM ANONİM ŞİRKETİ,Türki̇ye,12,1202,,Siemens Digital Industries Software,https://www.maktekfuari.com/en/exhibitor-list?page=11,https://www.maktekfuari.com/en/brand/bogazici-yazilim-anonim-sirketi
BQ,China,5,517,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bq
BRUDERER AG,Switzerland,2,217,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bruderer-ag
BTA-Tiefbohrsysteme,Germany,11,1174B,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bta-tiefbohrsysteme
Bucovice Tools a.s.,Czech Republic,11,1148A,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bucovice-tools-as
BURLA MAK. TİC. VE YATIRIM A.Ş.,Türki̇ye,4,404,JETCO,Metabo,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/burla-mak-tic-ve-yatirim-as
BURMAK ENDÜSTRİYEL PAZ. TİC. A.Ş.,Türki̇ye,12A,13B,,Assfalg GmbH,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/burmak-endustriyel-paz-tic-as
BURPRES METAL SANAYİ A.Ş.,Türki̇ye,12A,57C,DESTAK,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/burpres-metal-sanayi-as
BUSAN ECONOMIC PROMOTION AGENCY,Türki̇ye,6,608,BEPA,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/busan-economic-promotion-agency
BUSATEC,Germany,2,214A,,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/busatec
BÜLENT SAĞBİLGE HMC LAZER SERVİS,Türki̇ye,12A,62,HMC LAZER,,https://www.maktekfuari.com/en/exhibitor-list?page=12,https://www.maktekfuari.com/en/brand/bulent-sagbilge-hmc-lazer-servis
C.E.I.A. S.p.A.,Germany,11A,06,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/ceia-spa
C.M.S. SpA,Italy,5,508,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/cms-spa
CAMPRO,Tayvan,8,812,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/campro
CANDAR METAL OTOMOTİV SAN. TİC. LTD. ŞTİ.,Türki̇ye,11A,43,HONGNİU LASER,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/candar-metal-otomotiv-san-tic-ltd-sti
"CANGZHOU TUOSHENG LASER MACHINERY EQUIPMENT MANUFACTURING CO., LTD",China,12A,61H,TS LASER,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/cangzhou-tuosheng-laser-machinery-equipment-manufacturing-co-ltd
CARL BENZINGER GmbH,Germany,9,904F,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/carl-benzinger-gmbh
CARMON,Italy,12A,36,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/carmon
Carveco,İngi̇ltere,12,1213,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/carveco
"CASTEK Mechatron Ind. Co., Ltd.",Tayvan,5,511,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/castek-mechatron-ind-co-ltd
CDT - Coborn Diamond Technology,İngi̇ltere,11,1129,,,https://www.maktekfuari.com/en/exhibitor-list?page=13,https://www.maktekfuari.com/en/brand/cdt-coborn-diamond-technology
CemeCon AG,Germany,11,1115,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/cemecon-ag
CENTRE ÖZÇELİK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Türki̇ye,12A,13A,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/centre-ozcelik-makina-sanayi-ve-ticaret-limited-sirketi
Ceratizit Group,Germany,11,1149,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/ceratizit-group
CERATIZIT TURKEY KESİCİ TAKIMLAR VE KARBÜR ÇÖZÜMLERİ TİC. LTD. ŞTİ.,Türki̇ye,11,1149,CERATIZIT,Ceratizit Group,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/ceratizit-turkey-kesici-takimlar-ve-karbur-cozumleri-tic-ltd-sti
CESARE GALDABINI,Italy,10,1009,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/cesare-galdabini
CESURBEND MAKİNA YED. PAR. İTH. İHR. SAN. TİC. LTD. ŞTİ.,Türki̇ye,1,101,"CESURBEND, BRAVEBEND",,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/cesurbend-makina-yed-par-ith-ihr-san-tic-ltd-sti
CETEK SPRAY NOZZLE DIŞ TİC. LTD. ŞTİ,Türki̇ye,12A,28,CETEK,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/cetek-spray-nozzle-dis-tic-ltd-sti
CH CHAN CHAO INT. CO .LTD.,Türki̇ye,9,901,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/chan-chao-int-co-ltd
CH CHANGZHOU SHUANGYANG TOOLS CO. LTD,Türki̇ye,12A,69A,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/changzhou-shuangyang-tools-co-ltd
CHANGCHUN RONGDE OPTICS CO.LTD,China,12A,48E,ROUNDSS,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/changchun-rongde-optics-coltd
CHANGZHOU HIBOO TOOLS CO. LTD.,China,12A,48I,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/changzhou-hiboo-tools-co-ltd
"CHANGZHOU JUNZHUO TOOLS CO.,LTD",China,12A,74,,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/changzhou-junzhuo-tools-coltd
"CHANGZHOU KANEI PRECISION CO., LTD.",China,12A,79D,kanei,,https://www.maktekfuari.com/en/exhibitor-list?page=14,https://www.maktekfuari.com/en/brand/changzhou-kanei-precision-co-ltd
"CHENGDU JOINT CARBIDE CO., LTD",China,12A,71E,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chengdu-joint-carbide-co-ltd
"Chengdu New Chengliang Tools Co.,Ltd.",China,12A,19 Hall: 12A Booth: 55,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chengdu-new-chengliang-tools-coltd
Chia Lern CO. LTD,Tayvan,11,1180,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chia-lern-co-ltd
CHIAO SHENG MACHINERY CO LTD,Tayvan,6,614,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chiao-sheng-machinery-co-ltd
"Chien Wei Precise Technology Co., Ltd.",Tayvan,5,503 B,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chien-wei-precise-technology-co-ltd
CHIRON Group SE,Germany,10,1014,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chiron-group-se
CHİRON İSTANBUL MAK. TİC.VE SERV.LTD.ŞTİ.,Türki̇ye,10,1014,,CHIRON Group SE,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chiron-istanbul-mak-ticve-servltdsti
"CHMER-CHING HUNG MACHINERY AMD ELECTRIC INDUSTRIAL CO., LTD",Tayvan,7,712,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chmer-ching-hung-machinery-amd-electric-industrial-co-ltd
"CHONGGING JIANGDONG MACHINERY CO., LTD",China,9,903B,hydraulic press,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chongging-jiangdong-machinery-co-ltd
"CHONGQING YILUOMENG PRECISION MACHINERY CO., LTD.",China,12A,78A,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chongqing-yiluomeng-precision-machinery-co-ltd
CHUNGWEI GREAT,Tayvan,9,918,,,https://www.maktekfuari.com/en/exhibitor-list?page=15,https://www.maktekfuari.com/en/brand/chungwei-great
Cimatron,Germany,12,1203,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cimatron
Cincoze,Tayvan,6,602,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cincoze
CITIZEN MACHINERY CO LTD,Japan,7,705,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/citizen-machinery-co-ltd
CLASS CNC MÜHENDİSLİK MAKİNA SAN.VE TİC.A.Ş.,Türki̇ye,12,1208A,"CMZ, US WHEELER, TORNOS, BELOTTI, GURUTZPE","Belotti, US WHEELER, GURUTZPE, STARVISION, TORNOS, CMZ",https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/class-cnc-muhendislik-makina-sanve-ticas
CMM,Italy,9,918,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cmm
CMS MAKİNE VE DANIŞMANLIK SAN VE TİC LTD ŞTİ,Türki̇ye,7,715,,"LEADYANG PRECISION TECHNOLOGY CO.LTD, YOU JI MACHINE IND.CO.LTD, FOOKE GMBH, AGMACHINE TECHNO CO.LTD, U QUEEN MACHINERY CO.LTD, SMART MACHINE TOOL",https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cms-makine-ve-danismanlik-san-ve-tic-ltd-sti
CMZ,Spain,12,1208A,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cmz
CN CNC SİSTEM SAN. TİC. LTD. ŞTİ,Türki̇ye,12,1206,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cnc-sistem-san-tic-ltd-sti
CNC İLERİ TEKNOLOJİ VE TİC.A.Ş.,Türki̇ye,7,707A,,MAKINO,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cnc-ileri-teknoloji-ve-ticas
COORD3 Societa con Responsabilita\\ Limitata,Italy,8,803,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/coord3-societa-con-responsabilita-limitata
CORİMPEX,Italy,11A,17,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/corimpex
COSMOS,Hi̇ndi̇stan,5,517,,,https://www.maktekfuari.com/en/exhibitor-list?page=16,https://www.maktekfuari.com/en/brand/cosmos
CP GRAT-EX MFG. CO.,Hi̇ndi̇stan,11,1148A,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/cp-grat-ex-mfg-co
CSB TEKNİK MAKİNA SAN. TİC. LTD. ŞTİ.,Türki̇ye,1,115,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/csb-teknik-makina-san-tic-ltd-sti
CSM TURKEY MAKİNA SAN. İTH.İHR. DAN. TİC. LTD. ŞTİ.,Türki̇ye,6,614,,CHIAO SHENG MACHINERY CO LTD,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/csm-turkey-makina-san-ithihr-dan-tic-ltd-sti
CTEK MAKİNA CNC TAKIM TEZGAHLARI SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,11,1164A,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/ctek-makina-cnc-takim-tezgahlari-san-ve-tic-ltd-sti
CTEK TECHNOLOGY CORPORATION,Tayvan,7,709,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/ctek-technology-corporation
CUOGHI,Italy,11,1180,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/cuoghi
D'ANDREA S.p.A.,Italy,11,1127,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/dandrea-spa
"DA DAEJIN HYDRAULIC MACHINERY CO.,LTD.",Türki̇ye,6,608,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/daejin-hydraulic-machinery-coltd
"DA DALIAN FULLTON MACHINERY CO., LTD",Türki̇ye,12A,69D,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/dalian-fullton-machinery-co-ltd
Danatronıcs,United States,11,1121,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/danatronics
DANOBAT,Spain,12,1210A,,,https://www.maktekfuari.com/en/exhibitor-list?page=17,https://www.maktekfuari.com/en/brand/danobat
"DANYANG HEGONG TOOLS CO., LTD.",China,12A,69C,Hegong,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/danyang-hegong-tools-co-ltd
DASSAULT SYSTEM,United States,12,1203,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/dassault-system
DASSAULT SYSTEMES,France,12,1211A,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/dassault-systemes
Dassault Systèmes SolidWorks Corporation,United States,12,1214,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/dassault-systemes-solidworks-corporation
DAVİ,Italy,11A,17,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/davi
DCB LAZER TEKNOLOJİLERİ SAN. TİC. LTD. ŞTİ.,Türki̇ye,12A,34,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/dcb-lazer-teknolojileri-san-tic-ltd-sti
DEKUMA MAKİNE SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,11A,10A,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/dekuma-makine-san-ve-tic-ltd-sti
DELTA KALIP ELEMANLARI SAN. VE TİC.A.Ş.,Türki̇ye,11,1160,,ICAM,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/delta-kalip-elemanlari-san-ve-ticas
DELTA S.R.I.,Italy,5,511,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/delta-sri
DELTA Srl,Italy,9,904F,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/delta-srl
DEMETAL KALIP VE MAK. SAN. TİC. A.Ş.,Türki̇ye,12A,11,,,https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/demetal-kalip-ve-mak-san-tic-as
DEMİRAL MAKİNE İNŞ. VE PAZ. SAN. TİC. A.Ş.,Türki̇ye,11,1123,"BIG DAISHOWA, JJ TOOLS, UNION TOOL, ACHTECK, IWATA TOOL","BIG DAISHOWA Co.,Ltd., UNION TOOL Europe S.A., GANZHOU ACHTECK TOOL TECHNOLOGY CO.,LTD., IWATA TOOL Co.,Ltd., JJ TOOLS Co.,Ltd.",https://www.maktekfuari.com/en/exhibitor-list?page=18,https://www.maktekfuari.com/en/brand/demiral-makine-ins-ve-paz-san-tic-as
DENER MAK. SAN VE TİC AŞ,Türki̇ye,3,318,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dener-mak-san-ve-tic-as
DESİTA YAZILIM MÜHENDİSLİK TURİZM İNŞ. SAN. TİC. LTD. ŞTİ.,Türki̇ye,12,1214,,"SolidCAM GmbH, Dassault Systèmes SolidWorks Corporation",https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/desita-yazilim-muhendislik-turizm-ins-san-tic-ltd-sti
Detector France,France,9,907,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/detector-france
"DEX / TE-SHIN Precision Technology CO., LTD",Tayvan,8,803,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dex-te-shin-precision-technology-co-ltd
DEZHOU GUANLU PRECISION MACHINERY CO. LTD.,China,12A,61A,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dezhou-guanlu-precision-machinery-co-ltd
"DEZHOU GUOCHANG MACHINERY CO., LTD.",China,9,902D,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dezhou-guochang-machinery-co-ltd
"DEZHOU SENSAIER MACHINE TOOLS CO.,LTD.",China,9,902E,SENSAIER TOOLS,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dezhou-sensaier-machine-tools-coltd
Di.Gi.Emme S.R.L.,Italy,2,217,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/digiemme-srl
Diatool Präzisionswerkzeug GmbH,Germany,12A,12,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/diatool-prazisionswerkzeug-gmbh
"DIJET INDUSTRIAL CO., LTD",Japan,12A,25,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dijet-industrial-co-ltd
DIMECO,France,1,108,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/dimeco
DİGİTAL SOLUTİONS YAZILIM TİC. LTD. ŞTİ.,Türki̇ye,12A,57B,,,https://www.maktekfuari.com/en/exhibitor-list?page=19,https://www.maktekfuari.com/en/brand/digital-solutions-yazilim-tic-ltd-sti
DİRİNLER MAKİNA SAN.VE TİCARET A.Ş.,Türki̇ye,8,809,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dirinler-makina-sanve-ticaret-as
DMS CNC MAKİNA SAN VE TİC LTD ŞTİ,Türki̇ye,8,808,"HARTFORD, SHINZAWA, HANKOOK","SHE HONG INDUSTRIAL CO. LTD, SHINZAWA, HANKOOK MACHINE TOOLS",https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dms-cnc-makina-san-ve-tic-ltd-sti
DN SOLUTIONS,South Korea,8,801/807,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dn-solutions
DNE LASER,China,11A,35,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dne-laser
DO DONGGUAN DOHRE TOOL CO. LTD.,Türki̇ye,9,900C,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dongguan-dohre-tool-co-ltd
Donaldson,Belgium,11A,05,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/donaldson
DONGGUAN BAOKE PRECISION MACHINERY CO LTD.,China,12,1234,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dongguan-baoke-precision-machinery-co-ltd
DONGGUAN CITY TERMA ELECTRONICS CO.LTD,China,12A,19 Hall: 12A Booth: 55,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dongguan-city-terma-electronics-coltd
"DONGGUAN FUDAO GENERAL MACHINERY CO.,LTD.",China,12A,77B,"DONGGUAN FUDAO GENERAL MACHINERY CO., LTD.",,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dongguan-fudao-general-machinery-coltd
"DONGGUAN KURATA HARDWARE MACKINERY CO.,LTD",China,9,902F,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dongguan-kurata-hardware-mackinery-coltd
DORA CNC SAN. VE TİC. LTD. ŞTİ.,Türki̇ye,12A,45,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dora-cnc-san-ve-tic-ltd-sti
Dorfner Schleifmittelwerk GmbH,Germany,11,1111,,,https://www.maktekfuari.com/en/exhibitor-list?page=20,https://www.maktekfuari.com/en/brand/dorfner-schleifmittelwerk-gmbh
DORMATEC BV,Netherlands,6,610,,,https://www.maktekfuari.com/en/exhibitor-list?page=21,https://www.maktekfuari.com/en/brand/dormatec-bv
